,matchId,nickname,seasonId,matchResult,matchEndType,systemPause,foul,injury,redCards,yellowCards,dribble,cornerKick,possession,offsideCount,averageRating,controller,shootTotal,effectiveShootTotal,shootOutScore,goalTotal,goalTotalDisplay,ownGoal,shootHeading,goalHeading,shootFreekick,goalFreekick,shootInPenalty,goalInPenalty,shootOutPenalty,goalOutPenalty,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,bouncingLobPassTry,bouncingLobPassSuccess,drivenGroundPassTry,drivenGroundPassSuccess,throughPassTry,throughPassSuccess,lobbedThroughPassTry,lobbedThroughPassSuccess,blockTry,blockSuccess,tackleTry,tackleSuccess
57,623caecdfb4221f66e4701a0,Ä²Å×¾ÆºÎÁö,202203,ÆÐ,0,0,2,0,0,0,85,4,55,0,3.75,gamepad,6,5,0,2,2,0,0,0,0,0,3,2,3,0,0,0,118,109,95,89,3,2,0,0,2,2,17,15,1,1,7,1,15,6
58,623caab8d7d86060a7aab7da,KDF°­ÁØÈ£,202203,½Â,0,0,0,0,0,0,133,1,49,0,4.39444,gamepad,10,8,0,5,5,0,1,1,0,0,6,4,4,1,0,0,179,168,143,140,10,7,1,1,2,1,21,19,1,0,11,0,13,3
59,623caab8d7d86060a7aab7da,Ä²Å×¾ÆºÎÁö,202203,ÆÐ,0,0,0,1,0,0,127,3,51,2,4.00556,gamepad,7,7,0,3,3,0,2,1,0,0,7,3,0,0,0,0,173,155,126,116,8,5,0,0,9,9,29,25,1,0,14,2,19,9
60,623ca727f1ae9d3092bfc1a4,Ä²Å×¾ÆºÎÁö,202203,ÆÐ,0,0,2,0,0,0,115,0,50,0,4.12222,gamepad,3,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0,144,127,96,89,4,3,0,0,5,4,34,30,3,1,8,1,17,7
61,623ca727f1ae9d3092bfc1a4,ExodusÀå´öÈ¯,202203,½Â,0,0,2,0,0,0,112,3,50,1,4.09444,gamepad,8,4,3,0,0,0,2,0,0,0,4,0,3,0,1,0,151,133,122,115,10,5,1,0,1,1,16,11,1,1,7,1,8,5
62,623ca44ac318d7950cbe3174,Ä²Å×¾ÆºÎÁö,202203,ÆÐ,0,0,2,0,0,0,91,1,53,0,3.87222,gamepad,6,5,0,3,3,0,0,0,0,0,6,3,0,0,0,0,122,111,98,89,3,3,0,0,1,0,19,18,1,1,15,1,15,6
63,623ca44ac318d7950cbe3174,ExodusÁ¦ÈÖ´ã,202203,½Â,0,0,0,0,0,0,81,5,47,0,4.51111,gamepad,12,10,0,6,6,0,1,0,1,0,11,6,1,0,0,0,105,96,76,74,6,4,0,0,4,2,15,14,2,2,9,0,5,2
64,623c9e7ed4d45916e065246d,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,2,0,0,0,141,3,57,0,4.3,gamepad,7,6,0,2,2,0,0,0,0,0,5,1,2,1,0,0,175,159,136,128,4,0,0,0,6,6,25,23,2,2,15,3,24,11
65,623c9e7ed4d45916e065246d,UEFAWanted,202203,ÆÐ,0,0,2,0,0,0,100,2,43,0,3.91667,gamepad,8,5,0,1,1,0,0,0,0,0,2,0,6,1,0,0,117,102,91,85,4,2,0,0,4,4,15,11,0,0,13,2,16,11
66,623c980cba437bec40f0ee7f,Ä²Å×¾ÆºÎÁö,202203,½Â,0,0,1,0,0,0,84,3,51,0,4.53333,gamepad,8,6,0,4,4,0,1,1,0,0,7,4,1,0,0,0,110,102,85,80,6,5,0,0,2,2,17,15,0,0,8,2,9,5
67,623c980cba437bec40f0ee7f,À¯´Ï½º¿õ¿ëv,202203,ÆÐ,0,1,0,1,0,0,92,2,49,0,3.47778,gamepad,4,3,0,1,1,0,0,0,0,0,3,1,1,0,0,0,140,128,115,109,0,0,1,0,0,0,21,18,1,1,14,1,6,2
